TimeStamp,x.1,y.1,z.1,x.2,y.2,z.2
1534109233800000000,0.6700668513775,0.2788739472628,1.710897314548,0.10929847862574,0.5688140004872,-9.486286830903001
1534109233900000000,0.5125119477510001,0.24782142154857997,1.9363129615769998,0.23281591683617,0.6185014024383,-9.691961574554
1534109234000000000,0.3326174095272,-0.18561391532420998,1.993295407295,0.28089514374729,0.4927450597288,-9.631251907347
1534109234100000000,0.055624556681058,-0.35959536433219996,1.931815695763,0.33430742506151917,0.488826546073,-9.836219120016
1534109234200000000,0.06982555612922,-0.3115371853113,1.813565814495,0.3321626409888,0.35503295511003,-9.833877086641
1534109234300000000,0.05214811265469001,-0.3202798277141,1.68850044012,0.2765568695963,0.26039406284689004,-9.944528007498999
1534109234400000000,-0.02128151329235,-0.2807141035793,1.6139358520519997,0.25348841547968004,0.1724921934307,-9.882146453868
1534109234500000000,0.062499657739030004,-0.00506333734375,1.578539025783,0.27240238040687,0.08896733894942999,-9.792208194736
1534109234600000000,0.032782699633449,0.012433065241217001,1.60379577875,0.17876688837988,0.05247074051288301,-9.891765213023
1534109234700000000,-0.1237914554775,0.041691510565540005,1.674165451527,0.10771185532198999,0.017023233324311004,-9.928169441228
1534109234800000000,-0.2868263989687,0.118633971409807,1.733828341961,0.08360545746984,-0.020725314086181,-9.833465480801
1534109234900000000,-0.368542176485,0.25792427286507,1.706265568733,0.14015748463566,0.04278838355097,-10.093384933482
1534109235000000000,-0.07844703011207001,0.3153438150883,1.584925556185,0.08443805985150601,0.06580776125198,-9.958098220828001
1534109235100000000,0.0429555944399814,0.104592553433088,1.361288499831,0.0410393882543,0.13361790627245,-10.051384830477
1534109235200000000,0.0606093352544121,-0.059684979170629995,1.0520905375486,0.1793606649153372,0.16032890714718,-9.900431251535
1534109235300000000,0.1267019234597,-0.25990634374328,0.7574679672717,0.2272484421732,0.17862134780730898,-10.00103063583
1534109235400000000,0.11998076066373001,-0.612430280447,0.5161585092544,0.17220001146188002,0.23597695492203,-9.773754501332
1534109235500000000,0.26968955770131997,-0.9674734771253,0.3849558115006,0.24329821709538102,0.2686339356179605,-9.744244289395
1534109235600000000,0.26723254174,-1.142980265618,0.3068642854691,0.2401359148324,0.2635180146433,-9.640988063812
1534109235700000000,0.12183782830835,-1.223117113113,0.21882568746790998,0.0610269695521,0.25747103970504004,-9.867029953005
1534109235800000000,-0.20331739187250003,-0.6931142449378,0.081087232660595,-0.013076997269001989,0.358273726154503,-10.374642372126
1534109235900000000,-0.4928902328016,-0.24412984987720998,-0.10975434426210999,-0.005079594254499986,0.28645586743934,-10.465883827207
1534109236000000000,-0.6893106460571,0.24596006497744,-0.3332048237324,-0.12648120745994001,0.42299055606150004,-10.59199819565
1534109236100000000,-0.6898272931575999,0.8451612353326,-0.5856820493936999,-0.3176541388036,0.5002715319394,-10.354819774637999
1534109236200000000,-0.3694022953509,1.0512680351737,-0.8282216906547,-0.36143989637426,0.603903573752,-10.208222579956
1534109236300000000,-0.051026788540169996,1.2070663452150001,-0.9996253967279,-0.46571822166422,0.6818440228702001,-9.912573528288
1534109236400000000,0.5298668414354,1.315166008472,-1.107527959346,-0.49992665126919994,0.649775776267,-9.753100681309
1534109236500000000,0.8659214079381,1.352052903176,-1.1351831555360001,-0.5265235140919,0.5935697853566,-9.813124275208
1534109236600000000,0.9534237384797001,1.0880839586257,-1.119710052012,-0.528648686409,0.5304672569037,-9.841165447237
1534109236700000000,0.7649702847002999,0.8165229797363001,-1.060284233092,-0.5533751547337,0.41822291612629997,-10.231700515745
1534109236800000000,0.6298785537481,0.3865548990667,-1.0009953618043999,-0.5168163686994001,0.33517335951323,-10.552774620056999
1534109236900000000,0.3048181325197,0.037322071939810006,-0.9909694314013,-0.38413833230729,0.28360636755825996,-10.616616821285
1534109237000000000,0.026190480543337002,-0.41383571922789997,-0.9633836030959,-0.3534383550286,0.18807478994133,-10.502710723869999
1534109237100000000,-0.3000927120447,-0.7793454468250001,-0.9015149116515,-0.2610362365842,0.15701221479102,-10.276007652279
1534109237200000000,-0.43821338415140004,-0.9342540204526999,-0.7512727320195001,-0.12615709118536,0.16867771595719,-9.888894653318001
1534109237300000000,-0.19262907132502,-0.9025463819508,-0.5078171104194,-0.20050464645038998,0.22378329560177002,-9.773929977415
1534109237400000000,0.06542140804228,-0.8006111919881,-0.2982859596609,-0.1560337409376,0.22638488933439999,-9.791683578489
1534109237500000000,-0.06856534815147,-0.4854502767324,-0.1685429304837,-0.177441417239481,0.20149031281461,-9.984156417841
1534109237600000000,-0.1776081681252,-0.1836079657078,-0.134382405877,-0.17267066640777098,0.28472103588287,-10.094877719881
1534109237700000000,-0.080644935788573,-0.013659879099583999,-0.2130979061127,-0.173876675125185,0.31991883218288997,-10.014353275306
1534109237800000000,0.19397237896913,0.09096939973532,-0.3636027812958,-0.261415226105707,0.3846692219378,-9.989876651765
1534109237900000000,0.2706385672093,0.17566549330950001,-0.5291429817675001,-0.2741753898561,0.3946014076472,-10.014436531068
1534109238000000000,0.1976580157878,0.3327531576156,-0.6864568531513,-0.2847023144363,0.3882069453597,-9.779053306581
1534109238100000000,0.2224542394283,0.3780652225018,-0.7938082873821,-0.28478192673041025,0.36054797098045,-9.625371837616
1534109238200000000,0.18253245800739998,0.4210135340691,-0.7749325454234001,-0.29031118862333,0.43358519598844997,-9.611534214021
1534109238300000000,0.2662226527929,0.24226445555690002,-0.5992643982172,-0.33810043409472,0.29338498609119,-9.441213417051
1534109238400000000,0.13304144218560002,0.036115220817707,-0.2827939935028,-0.27989257015268,0.24641121625899998,-9.399984931946
1534109238500000000,0.159380663675355,0.01152411438522,0.07771898526698,-0.28725435435773,0.217263378144719,-9.529448413849
1534109238600000000,-0.05655434764927,0.00642781518395,0.3677558541298,-0.25089212656021,0.18085282891973,-9.446809005733
1534109238700000000,-0.2443591475487,-0.15482224486767998,0.5475334227084,-0.2695588886738,0.19005932658889998,-9.680161476132
1534109238800000000,-0.2730229079724,-0.17897831844165,0.6362605512142,-0.293999356497092,0.1998521832807437,-9.914521694187
1534109238900000000,-0.3541562706233,0.02681695325297,0.6990508556366001,-0.24101963974542,0.1940401222557,-10.095177364349
1534109239000000000,-0.3920142561198,0.0788214674452285,0.7141927361488001,-0.28492512255901004,0.26470015831301,-10.372395706179
1534109239100000000,-0.1751345418393,0.09423887860036999,0.7801095187663,-0.20453541241593998,0.24571869596829998,-10.47722520828
1534109239200000000,-0.07468760535124,0.127206055726898,0.8893722534178,-0.12422027534351701,0.23024982758794002,-10.502182483687
1534109239300000000,0.10485462769869,0.12955323755737,1.0199857830988,-0.18939478676781002,0.27644825875744,-10.440118980403
1534109239400000000,0.1656311444938,0.14547584801909,1.206296026706,-0.10086178299974999,0.282946588052562,-10.067867088322
1534109239500000000,0.4226227581502,0.13661857545391,1.388835847377,-0.016124078258850004,0.26192617481572,-9.863218498228
1534109239600000000,0.6323162972927,0.011670594103690002,1.528865492343,0.049540011119204995,0.21910791806885,-9.210209941863
1534109239700000000,0.6088631659746,-0.4181623220444,1.483298540115,0.12386844679711002,0.1051831049844,-8.859763813019
1534109239800000000,0.36575112491850004,-0.4551210761071,1.2452099680909998,0.07917781770230002,0.025278411060569994,-8.434687662124
1534109239900000000,-0.011590205552010001,-0.20230531543498,0.9061088502403999,0.03150795251129999,-0.07363995676863,-8.22767124176
1534109240000000000,-0.0964070802757528,0.06274225097152,0.526772633195,-0.0036324570653949993,-0.16432454250747003,-8.177875614168
1534109240100000000,-0.3792018979787,-0.003722233152058399,0.25887033790360003,0.07912474926557,-0.24284910270955,-8.400965833664
1534109240200000000,-0.8324345827101001,-0.010741289937886,0.1294586598874,0.01695841923360001,-0.22597434939822997,-8.975519371034
1534109240300000000,-0.7851733326912,0.09657194204624,0.10224040001621999,-0.06264738589527,-0.24044778570522002,-9.249100208281
1534109240400000000,-0.6425040006637001,0.15626783191689403,0.1566715322435,-0.12346667870887,-0.176016490999579,-10.029478931419
1534109240500000000,-0.5195116043092,0.12594127189365,0.2623127713799,-0.1151283664629,-0.21841128468507,-10.59114408491
1534109240600000000,-0.46217995584000005,0.2403328403831,0.3595173209906,-0.030756375752309995,-0.20213587842895003,-11.47649116516
1534109240700000000,-0.4429463982582,0.22527263760570002,0.40167742073549995,-0.107829446671531,-0.14640756100427,-11.4995695114
1534109240800000000,-0.24575502574430003,0.14984076768148,0.35029030442229997,-0.10701046367165698,-0.0046630512923900025,-11.5475115776
1534109240900000000,-0.100973982829483,-0.028256212919996998,0.1693336904049,-0.07121758013959,0.11132553219807,-11.403780365
1534109241000000000,0.0111422437010274,-0.2757792890074,-0.08899182733153,-0.005792778730290005,0.086920143477568,-11.00216264726
1534109241100000000,0.18798120273289,-0.5970514982939,-0.3782756999134,-0.06847725790003,0.335114637715713,-10.178942012792001
1534109241200000000,0.4141967594623,-0.5436630457639,-0.7151344001292,-0.06670146062981,0.36013530995707,-9.813058853154
1534109241300000000,0.5224602103234,-0.37260320484660003,-1.0785808861261,-0.17004321832209,0.40435084551562,-9.547803115844001
1534109241400000000,0.41806921064880004,-0.03548337109395,-1.4307520747190001,-0.20675761201410098,0.4222746007143,-9.597643280024
1534109241500000000,0.27002993375059997,0.28404863029710004,-1.698558795452,-0.30632542744282,0.45207998752578,-9.916836643221
1534109241600000000,-0.0278820819802936,0.40547385513789996,-1.8535525321960002,-0.40129990950219996,0.46653629392409995,-10.312023639677
1534109241700000000,-0.3845564082264,0.49268024563789997,-1.9391840219510001,-0.456852948479336,0.3252909213305,-10.81313962936
1534109241800000000,-0.5926745355130001,0.33928293287739997,-1.967050611972,-0.5214360713959,0.34014732018116,-11.25787038803
1534109241900000000,-0.7075718462468,0.3420481458307,-2.0038544893259997,-0.5414830885833,0.11790998801581001,-11.33260326385
1534109242000000000,-0.9471102893352,0.386168588698,-2.012278115751,-0.56579334028029,0.0773596186191,-11.01884307862
1534109242100000000,-1.0727290451531,0.3246563553808,-1.999908053875,-0.53878143951266,0.04209183026108,-10.481827449803001
1534109242200000000,-0.9554087102409999,0.17386339977386,-1.951827895641,-0.50434355754399,0.03937296122317001,-9.856773090359
1534109242300000000,-0.4887775123119,0.17051849514243,-1.833774018288,-0.4174197595571,0.10018002279099,-9.404948425293
1534109242400000000,0.07765874471532999,0.46452483832838,-1.702713274956,-0.44491278007678997,0.16366413226338,-8.901571941375
1534109242500000000,0.5596582770348,1.1589980781089,-1.527923977375,-0.554021788760523,0.17605661302813,-8.554719161987
1534109242600000000,0.6559629261491999,1.582477426528,-1.367023658751,-0.52813262511037,0.23506553116014653,-8.649418163299
1534109242700000000,0.5604576259851,1.4099753499049998,-1.167808890344,-0.36130071952916,0.16362084597339,-9.302587890628
1534109242800000000,0.5496037036179999,0.9383631289016,-0.9535700082785,-0.4246817089613,0.27394446423279,-9.964188861843999
1534109242900000000,0.5513337314129,0.41469636261470005,-0.754623657465,-0.34208718091247003,0.15705184331175198,-10.495610618591
1534109243000000000,0.4637050151826,0.26144996434453,-0.5972278416155999,-0.37487364783925,0.17752011939884998,-10.691408252710001
1534109243100000000,0.3095088645815,-0.050710304826524,-0.5277135312556,-0.33812180794777,0.24241832494730003,-10.8606347084
1534109243200000000,0.22874083220959998,-0.35967365875839,-0.5227917432784001,-0.10615901518621,0.20267090424896997,-10.335457897179001
1534109243300000000,0.12744854986673998,-0.7347820043566,-0.5360845863818999,-0.16483682058752,0.29293140023938,-10.227250671385999
1534109243400000000,0.1632233999669,-0.9880670726309001,-0.5391149044036,-0.10599720552571001,0.21110047204432,-9.798677921296001
1534109243500000000,0.2497320935131,-0.9158518612383,-0.5499949753286,-0.11257683986336582,0.28912637419994003,-9.589671993253
1534109243600000000,0.2513473808765,-0.6933276116848,-0.5825744748116,-0.195983059576248,0.26571913436053995,-9.544422054296
1534109243700000000,0.008514858037200002,-0.42001601904630004,-0.5799921512605,-0.19411337375644,0.178030358813707,-9.575433444975001
1534109243800000000,-0.11656304001808,-0.13666693717252001,-0.5890625834466,-0.19872793816015,0.23676917776472,-9.63220729827
1534109243900000000,-0.42470637857930005,0.09461538232852999,-0.595398592949,-0.2599389452487,0.251478085806554,-9.763662147527999
1534109244000000000,-0.3337359488009,0.22127483040111,-0.5921662509442001,-0.28296797713259003,0.22137901466333001,-9.778127288822
1534109244100000000,-0.3774804145097,0.4362803786992,-0.547073712945,-0.38275381475689996,0.24278670772914,-9.917774391169
1534109244200000000,-0.4957390516996,0.7541506230832,-0.4458154648542,-0.33982525579633,0.19833200387652,-9.927621841424001
1534109244300000000,-0.5341927498579999,0.9004104375838999,-0.32890349924560003,-0.34497702792289,0.27954729630147,-10.084530735003
1534109244400000000,-0.43171791732309994,0.8544286012649,-0.2107449963689,-0.29216280244299,0.3301296845079,-10.104921913145
1534109244500000000,-0.116694139689192,0.6837326765058,-0.09665534552189001,-0.24295264966778,0.4312223516405,-10.001323032381
1534109244600000000,0.3396984577178,0.28253153022393,0.016386910527934,-0.14924598857753998,0.4316113874316,-10.125248432156
1534109244700000000,0.7066393166782,-0.149087340803785,0.11780764758582,-0.18334827870130002,0.5117395654321,-9.907053565986
1534109244800000000,0.7757435321807999,-0.46407019794000004,0.1591757066547,-0.0616001993418,0.5010328665375,-9.789808464050001
1534109244900000000,0.4455217123032,-0.6222290933132,0.13240823224179,-0.03997288793334999,0.41527025103564996,-9.829336738587
1534109245000000000,0.08003500793122001,-0.737687921524,0.04822331778703,-0.006943935155929998,0.4909766614437,-9.877486705781
1534109245100000000,-0.32125372439620004,-0.9063746392731,-0.021755477902492,0.031853976100610006,0.40871380902792,-9.842541790001999
1534109245200000000,-0.4447847545146,-1.193928325177,-0.09758709929874,-0.037381694465749994,0.49561999067651996,-9.713062572489
1534109245300000000,-0.3778535574674,-0.8583920180796,-0.17297280579809998,-0.05499721430240001,0.4991422921419,-9.975664710985999
1534109245400000000,-0.034257186390561,-0.5939816713333,-0.3190862119197,-0.199668763578,0.5362821124491,-10.188455963134
1534109245500000000,0.20914169475439998,0.029010320920619996,-0.5025349527598,-0.30431605800987,0.5689764097331,-10.23510055541
1534109245600000000,0.2396467521789,0.5943078368902,-0.7333010733128,-0.41373708881443,0.5037524789572,-10.219220161439
1534109245700000000,0.030797504261149,1.1586521744734,-0.9995470464226999,-0.44506645612426,0.5054839372636,-9.998882198322999
1534109245800000000,-0.4067741684615,1.55871641636,-1.271255862711,-0.47622542977330007,0.3791138634087,-9.664866161345
1534109245900000000,-1.0526559472079,1.372194242475,-1.571672713756,-0.462250864855091,0.36061069294798004,-9.71139574051
1534109246000000000,-1.40114864111,0.7516958147289,-1.842923974991,-0.42251149713992,0.40263784080737997,-10.054624176009
1534109246100000000,-0.9549917399885001,0.15754717467373,-1.9822362422939999,-0.47268530502928996,0.48105887770631994,-10.544305419932
1534109246200000000,-0.07398787476115001,0.0046038835309500006,-1.98666973114,-0.5021228954189001,0.49748198986060005,-10.767791080490001
1534109246300000000,0.6683586508035,0.30472495593132,-1.928528332711,-0.6937788158659,0.55999281480935,-10.409954452506
1534109246400000000,1.290824878217,0.9867731094363,-1.8219001293169999,-0.52148148864555,0.4730377312748,-10.061453437803
1534109246500000000,1.409304499627,1.482966554165,-1.627902781964,-0.4815427478869361,0.47923013232654005,-9.683731174471001
1534109246600000000,1.129137039185,1.297336101532,-1.428309047225,-0.41956983562549405,0.38610087763512,-9.754886436463
1534109246700000000,0.9520449817186,0.7112491548062,-1.254378581047,-0.4112631857393,0.34726853186733,-10.171717262273
1534109246800000000,0.3969946265219,0.15207462385292,-1.17085391283,-0.364909954508724,0.23199851065864002,-10.638748931868
1534109246900000000,0.050853010453339995,-0.38610808178789,-1.100831353664,-0.31169424913825,0.17045904807746998,-10.713988971712
1534109247000000000,-0.15270174816249998,-0.7377629637719,-0.9561119377616001,-0.199062781618006,0.20228818915799002,-10.334239292144
1534109247100000000,-0.1527752315626,-0.9020061910153,-0.7687251508236,-0.17184466123591,0.25004487689591,-10.155061626436
1534109247200000000,0.04988490492106,-1.0238553583616,-0.5500131040810999,-0.12904388755551,0.189989112783099,-9.837984085083999
1534109247300000000,0.06460200697184,-0.8999769687657,-0.34592804908740005,-0.14701485484834,0.22977384179832,-9.696376228336
1534109247400000000,0.011638615326954,-0.6040199398995,-0.17994094043955,-0.155960800591902,0.25509770661590003,-9.84140081406
1534109247500000000,0.05038019325583,-0.3692581012846,-0.039316663914371004,-0.18490248098969,0.29971831440929,-9.852195644376
1534109247600000000,0.11202325634662,-0.04897961840039,0.07902565514669299,-0.22574464725327997,0.3087270548567,-9.848046970359999
1534109247700000000,0.11350801065569001,0.3037490367891,0.1827668957413,-0.20558213535699,0.34644041173163,-9.958694171908999
1534109247800000000,0.13051651418215998,0.5088064998389,0.26942182332279996,-0.19160564988854,0.26298402431411605,-9.765285396580001
1534109247900000000,0.023397999699225,0.6448616504669,0.3473052412274,-0.2616176493465,0.35510738193997,-9.684503841403
1534109248000000000,0.03203060873783,0.5963007330893999,0.3801013678311,-0.162061265669734,0.31961413715037,-9.695437908164
1534109248100000000,0.15107656642803,0.3109780743719,0.3886080890893,-0.15311007089928,0.32312140949072,-9.781074523922
1534109248200000000,0.16060832217334,0.19447288289668,0.4235445976258,-0.17838186100166004,0.34314045682538,-9.60089378357
1534109248300000000,0.10959284100682101,0.046745114889981995,0.45639187097559997,-0.13591464534415004,0.275444838858636,-9.738549518586002
1534109248400000000,-0.05505121983585,-0.18080116212371,0.5130657374858,0.017682933806700035,0.24621288888157,-9.728568744662
1534109248500000000,-0.1859026640653,-0.13982328549033,0.5862633287905,-0.019407699420142987,0.24871360231194,-9.909400844574
1534109248600000000,-0.11318012000992701,-0.1629272982479,0.6706509649754,-0.010041295178189991,0.24480730034393,-9.791854953759
1534109248700000000,-0.18774544484917902,-0.2089528813958,0.7427553117275,-0.00761230103667,0.16132052782934,-9.943714523317
1534109248800000000,-0.3229312479496,-0.36857602596280004,0.8108199298382001,0.11036206185805,0.1782389380037,-9.871246051788
1534109248900000000,-0.41059030592439993,-0.3198444724082,0.8474207997322999,0.09733136668806999,0.1840625653043,-9.933833980563
1534109249000000000,-0.27879879623639997,-0.373741966486,0.8554215908049001,0.035118669737290005,0.20727772787225002,-9.97525100708
1534109249100000000,-0.17490218281744002,-0.2932888820768,0.8287763774396,0.08751341551556,0.19649586565791,-9.986756515502
1534109249200000000,-0.1926624469459,-0.2337583437561,0.7540082216263,0.033931547403350006,0.20486614033579,-9.907433032981
1534109249300000000,-0.07306727338583,-0.159557505697,0.6290731549263,-0.013494038581900004,0.24166595209383396,-9.953354454035999
1534109249400000000,-0.18355962224306,-0.09965761788179,0.4643916010857,0.06525525543850999,0.28763714879759,-9.887952041632
1534109249500000000,-0.043444990646101,-0.12572277942671,0.2943386673929,-0.01624188050635002,0.32119253724815,-9.695546054847
1534109249600000000,0.09566730055955,-0.27524337768541,0.10071879429743999,0.028479766845590004,0.3841242000461,-9.51046667099
1534109249700000000,0.24365208446970002,-0.08121796594924,-0.09698832659056,-0.08403233625005999,0.46021732818359,-9.608503150941
1534109249800000000,0.2368861958384,-0.010472836764445997,-0.2880917355418,-0.13666772909931799,0.45212746784095004,-9.72307558059
1534109249900000000,0.23612383157009997,0.2098685920238,-0.4434162884951,-0.13844120316204,0.5058670163154,-9.725957202914
1534109250000000000,0.2509927034378,0.2717657387256,-0.5594940036534,-0.17951473742718,0.5413291990757,-10.007431411740999
1534109250100000000,0.018144923029459,0.2750690862537,-0.7205428838729999,-0.21169290095571802,0.5135426342489,-10.172024917608
1534109250200000000,-0.06662262119352,0.453891953826,-1.0535858452323,-0.38422876652331,0.6106788873672,-10.058138275149
1534109250300000000,-0.10500414147966,0.6871648192405,-1.6261097669600002,-0.38523167399687497,0.5729185909033,-9.800867271422
1534109250400000000,-0.21940907314423003,0.7107007980347,-2.29141345024,-0.4307891592383,0.48493299484238994,-9.25054397583
1534109250500000000,-0.5963874161243,0.7427442133426,-2.8363713979739997,-0.4145381003619,0.47391851022841996,-8.862324142457
1534109250600000000,-0.8639413177965001,0.06876377947627,-3.147600317003,-0.4283002510667,0.39444007202971,-8.793393707276
1534109250700000000,-0.51723332442354,-0.26618791148050003,-3.17337384224,-0.6134806394576999,0.43806320354356,-9.438424301147
1534109250800000000,0.06383269587529,0.14941102284929003,-3.0561503171910003,-0.7095413580535,0.17489720350126,-10.139298343662
1534109250900000000,-0.07297226488593,0.5880714684724999,-2.805941390991,-0.59434812180703,0.12547524645929,-10.87881183625
1534109251000000000,-0.1254041239618,0.9089990615839,-2.485694670677,-0.8057291492817,0.06680106660344201,-11.14798002243
1534109251100000000,0.09107732749547401,1.0934322774419,-2.167634308338,-0.81031223312061,-0.05892437715083999,-10.897161388410002
1534109251200000000,0.0924397051334,1.361924517154,-1.879203093054,-0.6219234928493,-0.17288778349756,-10.469396114346
1534109251300000000,0.2128473564981,1.378947186469,-1.669144952296,-0.5581850618126,-0.246967884898,-10.536467266074999
1534109251400000000,0.1951151058077,1.102187275888,-1.528052318096,-0.5112053900958,-0.240582869202,-10.310547733317
1534109251500000000,0.1679823078215,0.6204908639193001,-1.499180352688,-0.34412905275818,-0.2509470116347,-10.554773426059999
1534109251600000000,0.090777926147071,0.2596493050456,-1.431349861622,-0.2669234558941,-0.26678009182216,-10.458245754242
1534109251700000000,-0.0153453283012,0.0639145831111664,-1.1523131251342,-0.123444792814557,-0.16586861060924502,-10.65574121474
1534109251800000000,0.177677669376,-0.073450545244836,-0.6061340034009,-0.12650186717524,-0.10666776681322002,-10.405475521069999
1534109251900000000,0.5410689473151999,-0.15057821869854,0.03261294830583,-0.017823010682969997,0.031801971793229994,-10.125909233096
1534109252000000000,0.6101321101189,-0.2876459509135,0.5137460589408,0.029092164989437997,0.07401498118405,-9.993241596227
1534109252100000000,0.5979025781156,-0.7509124755859,0.7405400693416999,0.16309360871088,0.040635808464137,-9.683859348296
1534109252200000000,0.009463995508859999,-1.108286917209,0.7182552099227,0.080579082132341,0.06775496397172,-9.661358928679999
1534109252300000000,-0.4096474692227,-1.29081839323,0.5475199699401,0.103317239321806,0.07374924123294999,-9.641310882567
1534109252400000000,-0.4398656874896,-0.9411074578755001,0.2619197703896,0.005879508890180002,0.19183082599183002,-9.792514038081
1534109252500000000,0.045711275655768005,-0.40279897451400004,-0.093448177538759,-0.07063522040841,0.196069408208,-9.942941474913999
1534109252600000000,0.270693011582,-0.1691587157547,-0.4191583454608,-0.00985189788032,0.206186189618853,-10.036169910434001
1534109252700000000,0.22547423392530003,-0.057177089154750005,-0.6936926722526999,-0.18438083231457997,0.20279360027057097,-10.027245140079
1534109252800000000,0.042450683238067,0.004407242499290001,-0.8864508569239999,-0.22592342495922998,0.21190741769981,-10.091158294677
1534109252900000000,-0.13521061837676002,0.2771094843746,-1.007104885579,-0.29963712170722,0.19411548823108998,-9.998094272604
1534109253000000000,-0.25891395658259997,0.567205005884,-1.0308368086828001,-0.35775654159958,0.195061244862122,-9.958348846436
1534109253100000000,-0.2118590921164,0.6402189254760999,-1.0093765556809,-0.4648200325673,0.12474251501257001,-9.727497386927
1534109253200000000,-0.1336032740771,0.7063608527185,-0.9643116831782,-0.4695187047126,0.11045848615465,-9.746108913414
1534109253300000000,-0.179936091602,0.8105234920979999,-0.9036786377428999,-0.45344335362315996,0.06858786717059,-9.784789371492
1534109253400000000,-0.23626399189230002,0.664446157217,-0.8245412409305001,-0.46749152466655,-0.035722952615549995,-9.930555152884
1534109253500000000,-0.23652980476619997,0.5020377814772,-0.7238985836505,-0.31230151504302,-0.08388039804991002,-9.900218772889001
1534109253600000000,-0.24068319201469998,0.31836247295139997,-0.5965636849404999,-0.3905942961575,-0.06879456713796998,-10.011975574484
1534109253700000000,-0.2443957179786,0.11735153645284999,-0.480323880911,-0.31734331278132,-0.024730988964399996,-10.045458412163999
1534109253800000000,-0.2396096214651,-0.007342902710662999,-0.3676764994859,-0.29535049106943,0.004845792800269999,-10.165744495395
1534109253900000000,-0.2050845518707,-0.030499654868582,-0.2445947021246,-0.15895279645913002,-0.016236331313959997,-10.059829902654
1534109254000000000,-0.09872000105677001,-0.2115455359219,-0.12598362453282,-0.11480842903251001,0.09772183317696001,-9.876454544068
1534109254100000000,-0.02919876771048,-0.37619159221660003,-0.03559822316747,-0.13521536029863,0.19393120259053998,-9.98140544891
1534109254200000000,0.06567191872746,-0.47199657857419997,0.0501031384105,-0.10409402996304999,0.22805707780655998,-9.795503711702
1534109254300000000,0.1657793849708,-0.4913206905127,0.11675745323286998,-0.11455614203586,0.23950032889845,-9.830343437197
1534109254400000000,0.3734666377306,-0.4998866379261,0.1944112703204,-0.01652496755127999,0.37885380014782,-9.872307300554999
1534109254500000000,0.496900832653,-0.494997856021,0.2351719990371,-0.11946939174077001,0.316696477495165,-9.81295089722
1534109254600000000,0.4498517692089,-0.17040998283761,0.2519537985325,-0.162920201569845,0.38021934367718,-9.923301029197999
1534109254700000000,0.5321440100669,-0.029734329716296998,0.2581754341721,-0.10896778441956001,0.4188820317387,-9.858206367485
1534109254800000000,0.3795628488064,0.088700497103921,0.25686842501170004,-0.15190946049984,0.34538701325645,-9.950694560999
1534109254900000000,0.2890318185091,0.061662387009771,0.2242925688624,-0.15205578282462,0.337269194424,-9.739569187166001
1534109255000000000,0.09748201156037399,0.10456897504616,0.21187294423590003,-0.11996168494220001,0.3017931595443,-9.821672725677
1534109255100000000,-0.093009469984089,0.2976862058044,0.1909722447395,-0.27374458238459,0.25841976106173997,-9.787164402005
1534109255200000000,-0.34305709302419995,0.3467019677164,0.166566295922,-0.22613453865059002,0.19271756485111,-9.689294147491001
1534109255300000000,-0.5479431807997,0.4646647781135,0.17388259917499999,-0.12021697685110003,0.196405124082159,-9.612628746034
1534109255400000000,-0.7549847543239,0.28381655663259997,0.19567323178059998,-0.14144573677338,0.22611475586908,-9.854516887657999
1534109255500000000,-0.6972134590149001,0.10233181565995,0.2102718666196,-0.060458302777279996,0.22672250024050503,-9.826804733272
1534109255600000000,-0.653833192587,-0.0434848171134221,0.2307176351547,-0.10581959038974001,0.25847807116808996,-10.065671539296
1534109255700000000,-0.5128343880176001,-0.24278714209790003,0.25404993742719995,-0.11272666165597,0.41121169477704,-10.033154296886
1534109255800000000,-0.14774201065311,-0.48816409111040004,0.3112381488085,-0.054654387338171004,0.4242921003228582,-10.125896930698001
1534109255900000000,0.11589020341641101,-0.6745443046093,0.429432117939,-0.006388375907990002,0.5008224293590999,-10.019070053102
1534109256000000000,0.42525057196610005,-0.7163088023662,0.6274260938169001,-0.071861722087467,0.546314842999,-10.069828796404
1534109256100000000,0.4158416062595,-0.5186079651116999,0.9276101529594,-0.07145742550486,0.5744623959064,-10.000682544705
1534109256200000000,0.5705787837505001,-0.14593656063082,1.283386731149,0.03524926155799,0.641271680593,-9.735181617737
1534109256300000000,0.6495478093623,0.29295136351136997,1.628821396828,0.06596114523704,0.5838814795017,-9.876940727232
1534109256400000000,0.7503526939286667,0.22908318539455555,1.8602916797011109,0.13680221016216668,0.6644296613004445,-9.686900668676666
1534109256500000000,0.6093224774708182,-0.08422912614930636,1.9484835754745455,0.28546176038005455,0.4810605604539727,-9.659681927078182
1534109256600000000,0.13646776151142398,-0.1647388093173,1.909326434135,0.305397412181,0.45137578696,-9.881843662270999
1534109256700000000,-0.07915545850989,-0.20227878093720003,1.820840179922,0.32146217338748,0.34692802727215,-9.894318771367
1534109256800000000,-0.14983962513496002,-0.1643605872989,1.711375594139,0.30789596689885,0.2895508952438,-9.849084472651999
1534109256900000000,0.014639071375144,-0.17732667550429998,1.631998193262,0.28195477891715,0.22256466345877,-9.774142074589
1534109257000000000,0.036502376478171,-0.279734043777,1.597936594486,0.27492175158108,0.062327223457379996,-9.897999858857
